order_id,product_id,product_name,category,supplier,price,quantity,order_date,customer_id,region,city,marketing_channel
O101364,P9089,Minute,Home,BrandB,393.21,1,2025-02-26,C3599,South,Alexanderside,Influencer
O101365,P7210,Eat,Electronics,BrandC,273.67,3,2024-11-29,C5231,West,Lake Miranda,Email
O101366,P9987,Talk,Apparel,BrandB,199.53,1,2025-03-07,C6619,East,Jorgeburgh,Influencer
O101367,P2116,Attorney,Home,BrandC,236.16,2,2025-04-25,C3154,West,Lake Carolyn,Ads
O101368,P1116,Despite,Electronics,BrandD,269.59,3,2025-01-12,C1568,South,Thomasmouth,Email
O101369,P2885,Report,Beauty,BrandD,37.5,3,2025-04-17,C8267,East,West David,Direct
O101370,P4600,Choice,Electronics,BrandC,304.83,2,2025-05-03,C2959,East,South Edwinport,Social Media
O101371,P6401,Story,Electronics,BrandC,38.08,2,2025-02-26,C9989,North,Heatherborough,Ads
O101372,P1665,Future,Beauty,BrandD,194.34,3,2025-04-10,C6082,West,Lisaview,Social Media
O101373,P7952,Public,Home,BrandB,294.22,2,2025-01-24,C9948,South,North Kellyhaven,Influencer
O101374,P1153,Participant,Books,BrandC,253.86,1,2025-05-10,C4718,North,East Douglasfort,Email
O101375,P5875,Great,Apparel,BrandD,223.5,2,2024-11-28,C8065,South,Carlyville,Influencer
O101376,P7943,Left,Electronics,BrandA,315.45,1,2025-04-26,C7326,South,North Peggyberg,Direct
O101377,P8411,Wrong,Apparel,BrandA,100.04,1,2025-02-26,C4024,East,Lake Ana,Influencer
O101378,P6675,Media,Home,BrandA,311.27,1,2025-04-24,C8849,North,East Shawnside,Influencer
O101379,P6129,Project,Home,BrandD,467.74,3,2025-03-02,C6909,West,Mckinneyshire,Influencer
O101380,P5313,Gun,Books,BrandA,463.71,2,2024-11-27,C9665,West,Stephanieshire,Ads
O101381,P7302,Line,Beauty,BrandC,219.19,3,2025-01-03,C4624,South,Port Lauren,Ads
O101382,P6204,Relationship,Beauty,BrandA,21.15,1,2025-04-17,C5953,West,Gardnerborough,Social Media
O101383,P4727,Agreement,Home,BrandA,120.7,2,2025-04-05,C2203,North,Lake Susanhaven,Direct
O101384,P7106,Particularly,Beauty,BrandA,488.43,2,2025-03-13,C6026,North,Jasmineport,Email
O101385,P9164,Hand,Books,BrandC,140.78,1,2024-11-11,C2924,South,New Angela,Ads
O101386,P1326,Commercial,Beauty,BrandA,378.71,3,2025-03-15,C8905,West,Johnsonhaven,Ads
O101387,P3360,Method,Apparel,BrandB,99.11,2,2024-11-29,C5697,North,Caseyborough,Ads
O101388,P1343,Economic,Books,BrandB,314.36,1,2024-12-29,C5175,North,North Carl,Direct
O101389,P1686,Prove,Electronics,BrandC,191.45,2,2024-12-31,C5265,South,West Grantburgh,Influencer
O101390,P6012,Minute,Books,BrandA,27.63,2,2024-11-29,C7309,South,Jessicastad,Direct
O101391,P3425,Stuff,Beauty,BrandD,354.43,1,2024-12-04,C4114,South,Thomasmouth,Ads
O101392,P7929,Range,Books,BrandA,355.72,2,2025-02-10,C8439,South,Savannahland,Email
O101393,P8659,Occur,Electronics,BrandB,341.42,2,2025-01-31,C6285,East,New Kimberlyfort,Ads
O101394,P6558,Seem,Home,BrandA,380.08,3,2025-05-09,C8187,East,North Joseph,Ads
O101395,P2055,Catch,Books,BrandB,440.0,3,2025-01-17,C7145,East,Jamieshire,Social Media
O101396,P4561,Understand,Home,BrandA,398.27,2,2025-01-17,C4577,South,North Kimberly,Email
O101397,P2377,Place,Beauty,BrandB,329.07,2,2025-03-15,C6776,East,Port Jessicaton,Email
O101398,P2838,Special,Electronics,BrandD,183.09,2,2025-01-21,C9189,West,Ayalaberg,Ads
O101399,P3425,Hit,Books,BrandB,314.45,2,2025-02-05,C2839,North,Kingstad,Email
O101400,P6068,Should,Electronics,BrandB,62.67,2,2025-04-04,C1247,East,Robertston,Social Media
O101401,P6307,While,Home,BrandA,401.84,1,2025-01-30,C2008,North,North Maryland,Direct
O101402,P4539,Support,Home,BrandD,399.19,3,2025-04-27,C8236,East,Toddchester,Ads
O101403,P6833,Ball,Home,BrandB,389.4,1,2024-12-22,C6864,North,Huntton,Direct
O101404,P9973,Edge,Home,BrandD,245.44,2,2025-03-21,C1992,West,New Dylan,Influencer
O101405,P5528,Sound,Books,BrandB,469.12,1,2025-04-17,C4229,North,North Melanie,Influencer
O101406,P6284,Five,Beauty,BrandC,53.49,3,2024-12-23,C2473,East,Zacharyville,Social Media
O101407,P6580,One,Apparel,BrandA,252.66,1,2025-04-27,C3986,South,Stevestad,Direct
O101408,P3143,Natural,Electronics,BrandD,164.91,3,2025-03-17,C1525,South,Jonesside,Email
O101409,P8711,Join,Electronics,BrandD,349.66,3,2025-01-16,C9460,East,Bookerside,Social Media
O101410,P7703,Director,Books,BrandC,440.42,2,2025-05-02,C8864,South,Port Alyssastad,Ads
O101411,P9420,May,Electronics,BrandA,246.48,3,2024-11-27,C7942,West,Kellyland,Direct
O101412,P2318,Second,Electronics,BrandB,422.77,1,2024-11-15,C6941,South,Jessicabury,Email
O101413,P8147,Strategy,Home,BrandD,386.5,2,2025-05-07,C1532,North,Williamstown,Email
O101414,P1036,News,Apparel,BrandA,418.96,1,2025-02-20,C4716,South,Owenmouth,Email
O101415,P8672,Nothing,Beauty,BrandC,484.29,1,2025-04-17,C2234,South,Cindyberg,Social Media
O101416,P4064,Very,Electronics,BrandC,363.89,1,2024-12-15,C3479,North,Mollyburgh,Influencer
O101417,P5448,Writer,Home,BrandB,488.55,2,2025-04-13,C7019,South,Davidmouth,Email
O101418,P6903,Poor,Electronics,BrandC,352.01,1,2024-11-22,C1632,North,Lake Dawn,Social Media
O101419,P5644,Someone,Beauty,BrandB,402.54,3,2024-11-20,C7487,South,Andersonberg,Email
O101420,P4689,Leader,Apparel,BrandC,217.65,1,2025-03-30,C5997,East,Lake Carrietown,Direct
O101421,P1514,Politics,Books,BrandD,153.96,2,2024-11-16,C8037,South,Taraborough,Social Media
O101422,P7194,Hope,Books,BrandD,297.99,1,2025-02-07,C3891,South,Samanthabury,Ads
O101423,P2103,Stay,Apparel,BrandD,45.08,1,2024-11-15,C3657,West,Timothyport,Influencer
O101424,P1992,Create,Books,BrandC,486.39,1,2025-03-15,C4552,North,Gilmoreview,Social Media
O101425,P7771,Southern,Electronics,BrandB,26.37,3,2024-12-18,C3782,West,South Bryce,Direct
O101426,P8996,Computer,Apparel,BrandB,449.69,1,2025-02-26,C8790,South,South Ronaldbury,Direct
O101427,P2755,And,Electronics,BrandA,440.26,3,2025-04-26,C8090,East,Stephentown,Social Media
O101428,P9620,Law,Apparel,BrandB,365.58,3,2025-02-05,C4533,South,Lake Debra,Direct
O101429,P2858,Expert,Apparel,BrandB,317.53,2,2025-02-10,C9429,East,Ericborough,Social Media
O101430,P9390,Else,Electronics,BrandB,171.71,3,2024-12-15,C1578,North,Vegabury,Ads
O101431,P3692,West,Home,BrandA,17.36,1,2025-04-14,C2006,South,East Nicoleland,Social Media
O101432,P5506,Until,Electronics,BrandC,183.53,2,2025-04-13,C8565,North,Chadbury,Email
O101433,P8627,Social,Home,BrandA,460.59,2,2025-04-25,C4782,West,New Javierfort,Direct
O101434,P8300,Plant,Home,BrandC,209.77,1,2024-11-10,C3299,North,Kellystad,Influencer
O101435,P7370,Read,Apparel,BrandB,429.97,3,2025-05-10,C3797,North,North Dana,Influencer
O101436,P5934,That,Home,BrandA,95.92,2,2025-01-09,C6288,East,Port Christophershire,Email
O101437,P8264,Son,Beauty,BrandD,125.97,2,2025-02-03,C2848,North,East Doris,Ads
O101438,P9684,Identify,Apparel,BrandB,36.09,3,2025-02-07,C4819,West,Ashleystad,Social Media
O101439,P9099,Number,Electronics,BrandD,160.38,3,2025-01-11,C4504,East,Port Kristi,Social Media
O101440,P9682,Part,Electronics,BrandA,197.9,3,2025-01-30,C9944,South,New Stacyville,Email
O101441,P8845,Institution,Electronics,BrandB,279.07,1,2025-02-06,C7388,East,Combschester,Email
O101442,P3921,First,Books,BrandB,45.85,3,2024-11-20,C6404,North,Davidview,Social Media
O101443,P5581,Religious,Home,BrandC,137.75,3,2025-03-21,C9590,West,South Louishaven,Direct
O101444,P6021,Plant,Electronics,BrandB,328.57,1,2024-11-23,C6481,East,South Brenda,Direct
O101445,P2105,Military,Electronics,BrandD,251.81,3,2024-12-15,C8537,West,Johnhaven,Influencer
O101446,P7500,Physical,Beauty,BrandB,394.11,2,2025-04-17,C8817,South,New Tina,Email
O101447,P9793,Difference,Electronics,BrandC,376.15,3,2025-04-29,C8571,South,North Natalie,Influencer
O101448,P3518,Follow,Books,BrandD,88.43,1,2025-02-18,C8031,East,East David,Social Media
O101449,P8111,Heavy,Home,BrandB,379.25,1,2025-03-12,C3976,North,Nicholaston,Social Media
O101450,P1371,A,Beauty,BrandB,283.71,2,2025-04-16,C2436,South,Andersonview,Direct
O101451,P2383,International,Home,BrandD,237.95,3,2025-02-06,C9052,North,North Maria,Social Media
O101452,P4048,Few,Electronics,BrandB,286.46,2,2024-11-19,C6571,West,Christopherhaven,Influencer
O101453,P1208,Baby,Electronics,BrandC,423.46,3,2025-05-03,C6124,South,Anthonyton,Ads
O101454,P5699,Lead,Apparel,BrandD,282.41,1,2025-03-05,C1879,South,East Charlesland,Email
O101455,P8128,Individual,Home,BrandB,161.64,1,2024-12-16,C6228,West,North Warren,Ads
O101456,P5762,Father,Electronics,BrandB,499.97,3,2025-04-03,C2066,South,West Holly,Email
O101457,P8609,Environmental,Beauty,BrandA,274.05,1,2025-01-26,C2633,East,Port Shannon,Email
O101458,P7245,Off,Home,BrandC,409.54,1,2024-12-13,C2340,South,Harringtontown,Social Media
O101459,P1332,Concern,Beauty,BrandD,424.51,3,2024-11-14,C1714,East,Kathrynborough,Social Media
O101460,P5572,Something,Home,BrandB,341.03,2,2025-02-24,C2074,North,New Lauraland,Influencer
O101461,P2463,Analysis,Beauty,BrandC,160.0,1,2025-01-03,C8925,West,Donaldsonstad,Email
O101462,P1552,That,Electronics,BrandC,240.14,1,2025-04-22,C8451,North,Maddenville,Social Media
O101463,P5165,Son,Home,BrandC,422.47,1,2025-02-07,C6351,South,South Maurice,Ads
O101464,P5577,She,Beauty,BrandA,65.95,1,2025-04-26,C4126,South,Khanfurt,Social Media
O101465,P9598,Stuff,Books,BrandA,262.25,2,2024-12-13,C9437,North,North Kenneth,Email
O101466,P1168,Improve,Electronics,BrandD,166.54,3,2025-01-20,C6353,North,Andreabury,Email
O101467,P8883,Item,Beauty,BrandD,292.2,3,2025-01-25,C5934,South,Michaeltown,Ads
O101468,P6287,Old,Apparel,BrandC,90.22,2,2025-02-10,C1433,South,Liside,Influencer
O101469,P6182,Hear,Electronics,BrandC,415.51,3,2025-03-04,C3315,West,Caitlinport,Influencer
O101470,P1632,Time,Apparel,BrandB,283.13,2,2025-01-31,C6700,South,Nelsonland,Ads
O101471,P5499,Task,Electronics,BrandA,312.13,1,2025-05-03,C4054,West,Henrymouth,Ads
O101472,P9245,Glass,Beauty,BrandB,118.29,2,2024-11-22,C9415,South,Michaelland,Direct
O101473,P2063,None,Books,BrandC,354.58,1,2025-04-28,C9229,South,South Jerryport,Email
O101474,P9148,Money,Beauty,BrandD,410.22,2,2025-03-25,C1359,South,East Douglas,Social Media
O101475,P3132,Measure,Home,BrandC,258.71,1,2024-11-30,C9466,East,Wilsonton,Ads
O101476,P3758,Free,Beauty,BrandD,387.77,3,2025-03-13,C8364,South,Port Sarah,Email
O101477,P9517,More,Beauty,BrandD,491.03,1,2025-01-29,C1708,East,Jonesfurt,Social Media
O101478,P9726,Station,Home,BrandB,48.05,3,2024-12-05,C9092,West,New Peggyburgh,Email
O101479,P8851,Respond,Home,BrandB,336.85,1,2025-02-24,C2337,West,Durantown,Social Media
O101480,P8588,Pattern,Beauty,BrandA,282.71,1,2024-12-12,C9800,South,Montgomeryland,Influencer
O101481,P2797,Himself,Home,BrandC,315.46,1,2025-03-19,C4811,East,Rebeccaport,Social Media
O101482,P5012,Similar,Apparel,BrandC,40.37,3,2025-04-06,C2625,South,West Danielfort,Influencer
O101483,P5152,Stuff,Electronics,BrandB,379.8,2,2024-12-25,C1025,North,East Aprilburgh,Social Media
O101484,P2681,Road,Home,BrandA,486.69,2,2025-02-27,C7237,South,Fosterview,Ads
O101485,P3989,Suddenly,Electronics,BrandD,175.76,1,2024-12-05,C8938,South,North Donald,Ads
O101486,P3928,Argue,Home,BrandA,256.58,3,2025-03-06,C4943,South,West Jessica,Email
O101487,P7619,Politics,Home,BrandD,40.43,3,2025-04-14,C3063,East,New Matthewstad,Direct
O101488,P9202,Before,Electronics,BrandC,38.76,3,2024-12-22,C3799,West,North Darrell,Email
O101489,P7531,Guess,Home,BrandA,350.28,3,2025-05-11,C2753,South,Chavezborough,Social Media
O101490,P9104,Test,Electronics,BrandD,43.38,3,2025-03-24,C9293,West,Saundersfurt,Direct
O101491,P6602,Above,Books,BrandD,186.09,2,2025-05-04,C2943,South,West Jessicachester,Influencer
O101492,P5886,Away,Home,BrandD,465.16,1,2024-11-29,C3447,West,Lauraburgh,Influencer
O101493,P1536,Stuff,Home,BrandD,311.15,1,2025-02-07,C5777,North,Turnermouth,Influencer
O101494,P3003,Sister,Books,BrandC,492.62,2,2024-12-07,C5617,East,East Zachary,Email
O101495,P2004,Water,Apparel,BrandC,425.65,3,2025-04-24,C6637,North,Kimberlyborough,Social Media
O101496,P3788,Before,Electronics,BrandB,343.04,2,2025-04-12,C7595,East,Port Hollyport,Email
O101497,P4563,Against,Home,BrandD,29.39,2,2025-03-07,C4839,South,West Andrewbury,Influencer
O101498,P5231,Produce,Home,BrandA,352.95,3,2024-12-09,C1887,North,New Marymouth,Direct
O101499,P9233,Thing,Apparel,BrandA,88.17,1,2025-04-25,C3450,North,East Lauren,Direct
