order_id,product_id,product_name,category,supplier,price,quantity,order_date,customer_id,region,city,marketing_channel,return_reason,return_status,is_returned,return_days
O101046,P2878,Piece,Beauty,BrandC,460.37,3,2025-01-15,C7302,East,Port Russell,Direct,Late delivery,Denied,1,2
O101047,P7658,Name,Electronics,BrandD,211.9,3,2024-12-08,C1241,South,Port Meganshire,Direct,Not Returned,Not Returned,0,0
O101048,P7802,Someone,Books,BrandA,54.16,3,2025-04-13,C7809,North,Clarkeland,Social Media,Not Returned,Not Returned,0,0
O101049,P1592,Tend,Apparel,BrandC,249.24,1,2025-04-22,C3292,East,West Bryantown,Influencer,Not Returned,Not Returned,0,0
O101050,P5237,Party,Home,BrandA,169.16,1,2024-12-10,C1765,East,Hubbardview,Influencer,Defective,Denied,1,4
O101051,P3611,Drop,Books,BrandD,153.46,1,2025-02-08,C7888,South,West Sheri,Ads,Not Returned,Not Returned,0,0
O101052,P7590,Success,Apparel,BrandA,304.27,1,2025-01-26,C6162,West,Arthurburgh,Influencer,Defective,Approved,1,10
O101053,P1043,Yard,Apparel,BrandA,287.32,3,2025-02-10,C7626,East,Port Kevin,Influencer,Not Returned,Not Returned,0,0
O101054,P5045,Nation,Apparel,BrandA,419.41,2,2024-12-30,C7775,West,East Timothy,Direct,Not Returned,Not Returned,0,0
O101055,P7798,Describe,Beauty,BrandB,448.54,1,2024-12-25,C2435,East,South Lynnmouth,Direct,Not Returned,Not Returned,0,0
O101056,P6775,World,Books,BrandB,194.37,3,2025-02-10,C6535,South,Benjaminburgh,Influencer,Not Returned,Not Returned,0,0
O101057,P3872,Half,Apparel,BrandA,148.18,3,2024-12-07,C2276,West,Johnmouth,Ads,Defective,Approved,1,8
O101058,P2516,That,Beauty,BrandA,385.66,2,2024-12-04,C9162,South,Sandrastad,Social Media,Not Returned,Not Returned,0,0
O101059,P8349,People,Apparel,BrandB,193.37,2,2025-04-25,C1791,West,Mooremouth,Direct,Not Returned,Not Returned,0,0
O101060,P9226,Walk,Home,BrandD,28.15,3,2024-11-30,C6015,West,South Josestad,Influencer,Not Returned,Not Returned,0,0
O101061,P9601,Out,Home,BrandA,215.84,3,2025-04-18,C6705,East,South Brendamouth,Social Media,Not Returned,Not Returned,0,0
O101062,P2505,Meet,Home,BrandA,404.88,1,2025-03-04,C7768,East,Lisafurt,Direct,Not Returned,Not Returned,0,0
O101063,P7793,Much,Home,BrandD,265.73,1,2025-03-23,C9392,West,Smithville,Email,Wrong item,Approved,1,6
O101064,P4771,Support,Apparel,BrandC,282.44,1,2024-11-23,C2921,South,Johnsonchester,Influencer,Not Returned,Not Returned,0,0
O101065,P2922,Study,Beauty,BrandD,203.06,2,2025-01-30,C2898,North,New Stevenhaven,Email,Defective,Approved,1,6
O101066,P3934,Plant,Beauty,BrandB,230.64,3,2024-12-16,C1129,North,East Lauraborough,Direct,Wrong item,Approved,1,11
O101067,P4899,Summer,Electronics,BrandB,291.97,3,2025-03-01,C7704,North,Lake Chelsea,Influencer,Defective,Approved,1,15
O101068,P2761,Without,Home,BrandA,113.77,1,2024-12-18,C7467,North,Porterstad,Influencer,Not Returned,Not Returned,0,0
O101069,P7352,Song,Apparel,BrandB,193.71,3,2025-05-05,C8558,West,Ericberg,Email,Not Returned,Not Returned,0,0
O101070,P7770,American,Electronics,BrandA,375.2,1,2025-02-21,C9899,West,Charlesbury,Ads,Not Returned,Not Returned,0,0
O101071,P1315,Each,Beauty,BrandA,123.62,2,2024-12-14,C5504,North,Paulfurt,Influencer,Not Returned,Not Returned,0,0
O101072,P4719,Unit,Electronics,BrandC,408.19,2,2025-03-02,C1568,East,Brandonstad,Influencer,Not Returned,Not Returned,0,0
O101073,P6767,Since,Apparel,BrandA,446.57,2,2024-12-17,C3751,North,South Stacey,Social Media,Late delivery,Approved,1,11
O101074,P8302,Popular,Beauty,BrandD,18.3,2,2025-05-01,C2293,North,Johnbury,Direct,Defective,Approved,1,4
O101075,P1272,Institution,Beauty,BrandB,198.67,1,2025-01-05,C6648,West,South Kristenhaven,Influencer,Not Returned,Not Returned,0,0
O101076,P3468,Remember,Electronics,BrandB,412.36,1,2025-01-17,C8408,East,Amberview,Social Media,Not Returned,Not Returned,0,0
O101077,P5224,From,Home,BrandD,101.57,3,2024-12-07,C1832,East,Lake Staceychester,Direct,Not Returned,Not Returned,0,0
O101078,P1125,Fund,Electronics,BrandC,320.08,2,2024-11-20,C9296,North,Marshallbury,Ads,Late delivery,Denied,1,13
O101079,P6737,Yet,Home,BrandB,85.72,1,2025-05-01,C4886,East,North Gregorystad,Ads,Not Returned,Not Returned,0,0
O101080,P9237,Crime,Beauty,BrandD,29.03,2,2025-04-08,C5794,North,South Ericabury,Social Media,Late delivery,Approved,1,12
O101081,P5979,Behind,Apparel,BrandA,92.14,1,2025-04-25,C8597,East,New Michaelville,Direct,Not Returned,Not Returned,0,0
O101082,P9964,Simple,Electronics,BrandA,414.69,2,2025-03-04,C1686,East,Bentleyton,Influencer,Not Returned,Not Returned,0,0
O101083,P2436,Level,Books,BrandA,60.36,3,2025-01-29,C4084,West,Ryanfurt,Direct,Not Returned,Not Returned,0,0
O101084,P6330,Second,Apparel,BrandB,53.88,3,2024-12-22,C1846,South,Clarkland,Influencer,Late delivery,Approved,1,15
O101085,P2151,Opportunity,Beauty,BrandA,210.98,2,2025-04-08,C3905,North,Lake Sarastad,Ads,Late delivery,Denied,1,11
O101086,P9967,East,Beauty,BrandA,399.86,3,2025-02-05,C2033,East,South Jessicamouth,Email,Not Returned,Not Returned,0,0
O101087,P6446,Member,Beauty,BrandD,481.58,2,2024-11-16,C5366,North,Johnsonshire,Email,Not Returned,Not Returned,0,0
O101088,P5415,Far,Apparel,BrandB,236.85,2,2025-03-18,C2726,North,North Benjamin,Influencer,Changed mind,Denied,1,9
O101089,P2508,Wear,Apparel,BrandA,277.16,3,2024-12-26,C9254,East,Anthonytown,Email,Not Returned,Not Returned,0,0
O101090,P8958,Recognize,Electronics,BrandB,415.55,3,2025-01-29,C9894,West,Websterbury,Email,Not Returned,Not Returned,0,0
O101091,P1377,Building,Apparel,BrandC,279.04,1,2025-01-16,C6290,North,Priceport,Influencer,Not Returned,Not Returned,0,0
O101092,P5067,Guess,Beauty,BrandD,334.89,1,2025-01-02,C2520,North,East Christopherberg,Ads,Not Returned,Not Returned,0,0
O101093,P3543,Relate,Beauty,BrandC,354.64,3,2024-11-27,C3807,South,West Norma,Email,Not Returned,Not Returned,0,0
O101094,P9897,So,Beauty,BrandA,132.92,3,2025-03-10,C8557,North,Berryburgh,Influencer,Not as described,Approved,1,6
O101095,P5634,Top,Home,BrandC,442.5,1,2025-01-11,C8099,South,Jessicaton,Direct,Not Returned,Not Returned,0,0
O101096,P7330,Hot,Home,BrandC,322.35,2,2025-05-01,C2981,East,East Manuel,Influencer,Late delivery,Denied,1,14
O101097,P5083,Instead,Books,BrandD,47.07,2,2025-05-03,C5417,South,Schneiderberg,Social Media,Changed mind,Denied,1,5
O101098,P5940,Whom,Books,BrandA,120.69,1,2025-02-02,C4484,West,Lake George,Direct,Not Returned,Not Returned,0,0
O101099,P3295,Trade,Beauty,BrandD,250.29,1,2025-03-12,C6620,West,Richmondview,Direct,Wrong item,Approved,1,10
O101100,P4965,Growth,Apparel,BrandA,417.49,2,2025-03-28,C5756,North,Evansville,Social Media,Not Returned,Not Returned,0,0
O101101,P5891,Name,Home,BrandC,430.79,3,2024-12-25,C2276,East,Shannonbury,Social Media,Wrong item,Approved,1,11
O101102,P3813,Say,Apparel,BrandB,264.7,2,2025-01-04,C9666,South,Lake Jordan,Influencer,Not Returned,Not Returned,0,0
O101103,P3886,Plan,Beauty,BrandC,402.99,2,2025-04-02,C8221,West,North Erin,Social Media,Not Returned,Not Returned,0,0
O101104,P1554,Budget,Apparel,BrandC,471.8,3,2025-01-29,C5763,North,North Traci,Social Media,Not Returned,Not Returned,0,0
O101105,P6007,Southern,Beauty,BrandC,82.58,1,2025-03-14,C4334,East,Amyton,Influencer,Late delivery,Approved,1,7
O101106,P6351,Part,Beauty,BrandB,311.44,1,2025-03-16,C5480,North,North Georgeview,Influencer,Changed mind,Denied,1,4
O101107,P5987,Race,Home,BrandA,25.99,3,2025-04-19,C2493,East,North Andrewchester,Email,Not Returned,Not Returned,0,0
O101108,P3510,Gun,Apparel,BrandC,179.85,3,2025-04-23,C4817,West,Leblancburgh,Direct,Not Returned,Not Returned,0,0
O101109,P4143,Political,Electronics,BrandC,15.04,3,2025-05-06,C9866,North,Scottmouth,Social Media,Not Returned,Not Returned,0,0
O101110,P4882,Mission,Electronics,BrandC,64.81,2,2024-11-30,C6180,North,Alexandratown,Email,Not Returned,Not Returned,0,0
O101111,P6767,Stock,Electronics,BrandC,298.28,3,2025-01-18,C4617,West,Weaverhaven,Influencer,Late delivery,Approved,1,4
O101112,P7744,Many,Electronics,BrandD,205.34,1,2025-04-03,C4919,West,Byrdtown,Direct,Changed mind,Approved,1,11
O101113,P7080,Describe,Home,BrandD,250.81,1,2025-04-25,C8295,South,Lake Kimberlyborough,Direct,Not Returned,Not Returned,0,0
O101114,P9569,Size,Apparel,BrandD,382.78,3,2025-01-27,C3581,East,Brownside,Influencer,Wrong item,Denied,1,10
O101115,P2297,West,Apparel,BrandC,298.2,2,2024-12-18,C4590,West,Rebeccafurt,Social Media,Not Returned,Not Returned,0,0
O101116,P7928,Edge,Electronics,BrandA,484.78,1,2025-04-14,C1562,North,Lake Patricia,Social Media,Changed mind,Denied,1,5
O101117,P3626,Whatever,Apparel,BrandC,278.53,1,2025-02-02,C8125,West,North Christopher,Direct,Not Returned,Not Returned,0,0
O101118,P3864,Public,Books,BrandC,220.42,3,2025-01-21,C8695,South,Kevinfurt,Direct,Not Returned,Not Returned,0,0
O101119,P1392,Everything,Books,BrandC,106.27,3,2025-04-17,C6774,West,East Yolandahaven,Direct,Not Returned,Not Returned,0,0
O101120,P1801,Then,Beauty,BrandD,162.91,2,2024-12-23,C4099,East,Geraldbury,Social Media,Not Returned,Not Returned,0,0
O101121,P3161,Sea,Beauty,BrandC,56.76,3,2025-02-27,C8461,South,Garzaburgh,Social Media,Not Returned,Not Returned,0,0
O101122,P4098,Six,Beauty,BrandB,163.43,2,2024-12-24,C4614,South,Gonzaleztown,Social Media,Not Returned,Not Returned,0,0
O101123,P7748,There,Home,BrandC,487.8,3,2025-04-16,C7248,West,Jamesside,Direct,Not Returned,Not Returned,0,0
O101124,P6087,Poor,Beauty,BrandA,224.61,3,2025-03-22,C1352,East,Jamesside,Ads,Not Returned,Not Returned,0,0
O101125,P7902,Return,Books,BrandD,218.06,3,2024-12-10,C9867,North,Markchester,Social Media,Not Returned,Not Returned,0,0
O101126,P2462,Position,Apparel,BrandB,16.44,2,2024-11-28,C3663,East,Aaronmouth,Social Media,Not Returned,Not Returned,0,0
O101127,P9611,Mission,Home,BrandB,74.74,2,2025-02-19,C5880,North,Roweborough,Ads,Not Returned,Not Returned,0,0
O101128,P6391,Leave,Electronics,BrandB,262.81,3,2024-12-26,C9632,East,Lanehaven,Direct,Changed mind,Approved,1,12
O101129,P8052,Six,Apparel,BrandB,408.59,3,2025-02-05,C6572,East,Monicaberg,Influencer,Not Returned,Not Returned,0,0
O101130,P6341,Eat,Electronics,BrandD,202.42,1,2025-01-27,C3156,West,North Robert,Email,Not Returned,Not Returned,0,0
O101131,P5781,Fall,Home,BrandA,466.45,3,2025-02-04,C3968,West,North Stacey,Direct,Not Returned,Not Returned,0,0
O101132,P8956,Pull,Electronics,BrandC,53.97,2,2025-02-14,C2715,West,New Cheryl,Influencer,Not Returned,Not Returned,0,0
O101133,P3633,Win,Home,BrandB,126.92,2,2024-12-16,C2310,South,Wardmouth,Social Media,Not Returned,Not Returned,0,0
O101134,P7802,Her,Home,BrandA,181.25,2,2024-12-10,C4816,South,Staceychester,Email,Wrong item,Denied,1,12
O101135,P3200,Wrong,Apparel,BrandD,498.41,2,2024-12-09,C3411,East,New Edwardside,Influencer,Not Returned,Not Returned,0,0
O101136,P2766,He,Apparel,BrandC,110.75,3,2025-01-25,C8874,West,New Dominicville,Email,Not Returned,Not Returned,0,0
O101137,P9337,Middle,Beauty,BrandD,202.33,1,2025-02-19,C4166,North,South Tanyatown,Influencer,Not Returned,Not Returned,0,0
O101138,P8667,Worker,Electronics,BrandA,153.24,3,2025-04-15,C2673,East,New Jose,Social Media,Not Returned,Not Returned,0,0
O101139,P8387,Training,Apparel,BrandA,495.43,3,2025-04-05,C9546,East,Ashleyville,Email,Not Returned,Not Returned,0,0
O101140,P6663,Short,Home,BrandC,206.92,3,2024-12-18,C2238,South,New Branditown,Influencer,Defective,Denied,1,10
O101141,P9940,Attack,Apparel,BrandD,203.14,1,2024-11-27,C7427,East,West Samuelside,Influencer,Changed mind,Approved,1,5
O101142,P4342,Meeting,Books,BrandB,123.34,1,2024-12-19,C1475,East,Perezborough,Influencer,Not Returned,Not Returned,0,0
O101143,P2050,Interest,Apparel,BrandA,382.13,3,2025-03-03,C7603,South,Amystad,Social Media,Not Returned,Not Returned,0,0
O101144,P2317,Him,Electronics,BrandB,77.09,2,2025-01-18,C9590,South,New Brian,Email,Wrong item,Denied,1,9
O101145,P4298,Always,Books,BrandA,444.88,2,2025-01-22,C4527,West,West Kariville,Influencer,Not Returned,Not Returned,0,0
O101146,P1333,Early,Home,BrandD,262.57,3,2025-01-02,C7922,East,Garyberg,Social Media,Defective,Denied,1,2
O101147,P2037,Tax,Home,BrandA,283.55,1,2025-04-24,C5589,North,West Andrew,Email,Not Returned,Not Returned,0,0
O101148,P7220,Yes,Apparel,BrandD,120.46,1,2025-02-21,C9295,East,Anthonyland,Influencer,Not Returned,Not Returned,0,0
O101149,P8145,Future,Home,BrandC,84.16,2,2025-05-05,C5641,East,West Michelleton,Direct,Not Returned,Not Returned,0,0
O101150,P1992,Send,Home,BrandD,173.85,3,2025-03-23,C4182,East,North Katiechester,Direct,Changed mind,Denied,1,3
O101151,P7411,Boy,Beauty,BrandA,380.2,2,2025-03-19,C7147,North,South Jeremyberg,Email,Changed mind,Denied,1,4
O101152,P1073,Fall,Beauty,BrandB,471.58,2,2025-04-19,C7415,North,Joshualand,Direct,Not Returned,Not Returned,0,0
O101153,P3553,Type,Electronics,BrandB,449.48,1,2025-04-04,C8424,West,Port Williambury,Social Media,Not Returned,Not Returned,0,0
O101154,P4088,Public,Home,BrandB,99.2,3,2025-03-23,C5042,South,Schmidthaven,Social Media,Not Returned,Not Returned,0,0
O101155,P8114,Quite,Apparel,BrandA,97.11,2,2025-05-10,C2668,South,Williefurt,Direct,Not Returned,Not Returned,0,0
O101156,P4574,Your,Electronics,BrandB,323.76,1,2025-03-17,C9641,East,Dawsontown,Email,Wrong item,Approved,1,12
O101157,P9286,New,Electronics,BrandC,151.25,2,2024-11-16,C5869,West,Warrenton,Influencer,Not Returned,Not Returned,0,0
O101158,P4684,Create,Apparel,BrandB,167.07,1,2025-04-22,C1493,East,Johnsonville,Email,Not Returned,Not Returned,0,0
O101159,P4323,Instead,Books,BrandB,369.08,2,2025-04-06,C1146,West,Tylermouth,Ads,Not Returned,Not Returned,0,0
O101160,P5134,Realize,Apparel,BrandA,23.23,1,2025-01-31,C8613,West,New Melissa,Influencer,Not Returned,Not Returned,0,0
O101161,P4770,Son,Books,BrandC,296.36,3,2024-11-13,C6326,North,East Susan,Direct,Not as described,Denied,1,11
O101162,P9829,Person,Home,BrandA,113.42,3,2025-04-02,C9578,East,West Duane,Social Media,Not Returned,Not Returned,0,0
O101163,P8031,Lawyer,Home,BrandC,357.41,3,2025-02-02,C2442,North,Port Michaeltown,Direct,Defective,Denied,1,14
O101164,P1940,Left,Home,BrandA,279.86,1,2025-02-24,C2419,East,Greenland,Email,Not Returned,Not Returned,0,0
O101165,P8402,Debate,Apparel,BrandD,107.19,3,2025-02-25,C8907,North,Aliciaville,Direct,Wrong item,Denied,1,9
O101166,P7226,Watch,Books,BrandA,408.83,3,2024-11-13,C2473,East,Goodwinmouth,Social Media,Not Returned,Not Returned,0,0
O101167,P9269,Hour,Books,BrandB,497.06,2,2025-01-19,C6580,West,Richardtown,Direct,Not Returned,Not Returned,0,0
O101168,P1441,Born,Electronics,BrandA,113.62,2,2025-05-04,C1000,West,Johnchester,Influencer,Not as described,Denied,1,7
O101169,P3712,Good,Apparel,BrandB,50.78,2,2024-12-19,C7068,South,Georgeview,Email,Late delivery,Approved,1,8
O101170,P8238,Father,Beauty,BrandA,82.5,2,2025-01-11,C6675,South,South Charlene,Influencer,Wrong item,Approved,1,2
O101171,P8162,Out,Apparel,BrandD,57.66,2,2024-12-17,C4822,West,Shafferside,Direct,Not Returned,Not Returned,0,0
O101172,P9914,Receive,Home,BrandB,247.36,3,2024-12-10,C4559,West,New Timothy,Direct,Defective,Approved,1,4
O101173,P9414,Surface,Beauty,BrandC,162.78,2,2025-02-13,C9810,East,Kramerhaven,Direct,Wrong item,Approved,1,6
O101174,P7015,Power,Home,BrandA,25.06,1,2025-04-15,C7468,East,Leslieberg,Social Media,Not Returned,Not Returned,0,0
O101175,P6854,Necessary,Books,BrandB,353.39,1,2025-02-26,C9174,North,Connieberg,Direct,Not Returned,Not Returned,0,0
O101176,P1705,Artist,Apparel,BrandD,145.42,2,2024-11-23,C8735,East,Lake William,Social Media,Late delivery,Denied,1,4
O101177,P4077,Hospital,Home,BrandD,392.99,3,2025-03-04,C5058,West,Jadebury,Email,Not Returned,Not Returned,0,0
O101178,P5039,Old,Home,BrandA,218.82,3,2025-02-12,C1927,South,Port Rachaelmouth,Direct,Wrong item,Approved,1,13
O101179,P9230,Situation,Beauty,BrandA,284.67,3,2025-01-20,C8145,North,Manuelview,Influencer,Not Returned,Not Returned,0,0
O101180,P2481,Others,Apparel,BrandC,154.96,3,2025-04-27,C3908,West,Fergusonton,Influencer,Not Returned,Not Returned,0,0
O101181,P9406,Rock,Books,BrandD,291.22,2,2025-03-05,C8290,North,Jenniferland,Influencer,Not Returned,Not Returned,0,0
O101182,P4791,Include,Apparel,BrandA,352.0,3,2025-01-17,C5355,North,Port Kathryn,Social Media,Not Returned,Not Returned,0,0
O101183,P1556,Religious,Apparel,BrandA,144.21,2,2025-02-04,C7797,North,East Joseph,Influencer,Not Returned,Not Returned,0,0
O101184,P8164,At,Electronics,BrandA,110.08,3,2025-02-23,C3783,East,Kevinview,Direct,Not Returned,Not Returned,0,0
O101185,P4971,Order,Home,BrandA,40.67,1,2024-12-25,C2357,South,Sabrinabury,Social Media,Defective,Denied,1,2
O101186,P1722,Pretty,Home,BrandC,316.22,3,2025-02-07,C5260,West,Lake Derek,Influencer,Not Returned,Not Returned,0,0
O101187,P7898,Such,Electronics,BrandC,24.75,1,2025-04-20,C6383,East,Lake Terri,Direct,Changed mind,Approved,1,4
O101188,P2931,General,Books,BrandB,208.49,2,2025-01-28,C1958,East,West Annaside,Social Media,Not Returned,Not Returned,0,0
O101189,P5582,Increase,Apparel,BrandD,420.54,2,2025-01-31,C5808,West,North Danielleland,Email,Not Returned,Not Returned,0,0
O101190,P1029,Model,Electronics,BrandD,191.01,1,2024-12-23,C1682,West,Perkinston,Influencer,Not as described,Denied,1,14
O101191,P3669,Light,Electronics,BrandC,67.81,2,2025-01-15,C8374,East,Ashleyport,Direct,Wrong item,Approved,1,12
O101192,P5369,Discussion,Electronics,BrandD,25.92,2,2025-04-21,C7949,West,Port Duaneton,Influencer,Not Returned,Not Returned,0,0
O101193,P4687,Young,Books,BrandA,85.97,2,2024-11-23,C8387,North,South Coreyberg,Email,Not Returned,Not Returned,0,0
O101194,P3350,Recent,Electronics,BrandD,132.62,3,2025-05-06,C8507,East,Aaronburgh,Direct,Not Returned,Not Returned,0,0
O101195,P3761,Suggest,Apparel,BrandA,350.98,3,2025-02-04,C2700,South,Lake Miguelmouth,Social Media,Not Returned,Not Returned,0,0
O101196,P1087,Whom,Beauty,BrandC,22.63,2,2024-12-28,C9928,North,Warrenborough,Email,Not as described,Denied,1,9
O101197,P7056,Audience,Beauty,BrandB,402.38,2,2024-11-21,C8931,West,South Nicole,Direct,Not as described,Denied,1,14
O101198,P9606,Small,Electronics,BrandD,116.75,3,2024-12-07,C3837,West,Henryport,Ads,Not Returned,Not Returned,0,0
O101199,P9076,Plan,Apparel,BrandC,309.65,1,2025-02-02,C9727,South,Melissaport,Social Media,Wrong item,Approved,1,13
O101200,P8723,Less,Beauty,BrandD,78.19,3,2025-03-13,C7927,East,Kristinbury,Ads,Not Returned,Not Returned,0,0
O101201,P2573,To,Apparel,BrandC,64.49,2,2025-02-11,C8067,South,Olivialand,Influencer,Not Returned,Not Returned,0,0
O101202,P9635,Report,Beauty,BrandA,14.06,2,2024-12-05,C6143,North,Callahanville,Ads,Not Returned,Not Returned,0,0
O101203,P7249,Defense,Electronics,BrandD,17.08,2,2025-01-31,C3925,West,Port Davidmouth,Email,Defective,Approved,1,4
O101204,P2048,Lead,Books,BrandD,436.96,1,2025-03-23,C4186,North,Kimberlyfort,Ads,Not Returned,Not Returned,0,0
O101205,P8211,Among,Beauty,BrandB,438.14,1,2025-01-19,C3858,East,Paceport,Social Media,Not Returned,Not Returned,0,0
O101206,P8850,Forget,Electronics,BrandC,21.1,3,2024-12-29,C7208,West,North Brianbury,Influencer,Not as described,Approved,1,10
O101207,P1538,Small,Electronics,BrandA,464.28,2,2025-03-08,C3683,North,Samuelfurt,Direct,Not Returned,Not Returned,0,0
O101208,P9238,Hundred,Beauty,BrandD,450.41,1,2025-03-02,C6592,South,East Erinbury,Email,Not Returned,Not Returned,0,0
O101209,P3114,Head,Beauty,BrandD,149.18,1,2025-04-02,C2174,South,Port Victoria,Email,Defective,Denied,1,10
O101210,P2177,Anyone,Books,BrandC,389.41,1,2025-02-05,C7125,South,South Theresaburgh,Email,Not as described,Denied,1,7
O101211,P9958,Goal,Books,BrandB,388.5,3,2025-04-18,C6662,East,West Paulchester,Ads,Not Returned,Not Returned,0,0
O101212,P5705,May,Books,BrandB,211.49,3,2025-03-23,C3121,South,Walkerchester,Direct,Not Returned,Not Returned,0,0
O101213,P6328,Special,Beauty,BrandC,292.88,2,2025-04-08,C1125,North,Andersonhaven,Ads,Not Returned,Not Returned,0,0
O101214,P7597,Theory,Electronics,BrandD,222.45,1,2024-12-25,C5082,South,Lake Matthewbury,Influencer,Not Returned,Not Returned,0,0
O101215,P7824,Same,Apparel,BrandB,77.45,3,2025-02-04,C5633,East,North Heidiview,Direct,Not Returned,Not Returned,0,0
O101216,P7550,Reach,Electronics,BrandB,233.63,1,2025-04-24,C7483,East,Meadowsstad,Ads,Not Returned,Not Returned,0,0
O101217,P7638,Piece,Beauty,BrandC,122.73,1,2024-11-29,C2169,East,North Timothychester,Ads,Not Returned,Not Returned,0,0
O101218,P4758,Rule,Apparel,BrandC,226.27,2,2025-04-30,C7377,North,Port Scott,Direct,Not Returned,Not Returned,0,0
O101219,P8272,Much,Home,BrandC,486.4,1,2025-02-03,C5457,North,Brennanton,Email,Defective,Approved,1,12
O101220,P8893,Turn,Beauty,BrandC,190.97,2,2025-01-08,C4948,South,Lake Angelaville,Social Media,Changed mind,Approved,1,15
O101221,P1514,Include,Apparel,BrandA,186.72,2,2025-03-31,C3552,East,Port Laura,Email,Not Returned,Not Returned,0,0
O101222,P3182,Case,Books,BrandB,92.59,2,2024-12-11,C6379,South,North Ericberg,Ads,Not Returned,Not Returned,0,0
O101223,P2695,South,Beauty,BrandB,76.27,1,2025-01-23,C6331,East,Mariehaven,Ads,Not Returned,Not Returned,0,0
O101224,P7812,Whose,Beauty,BrandC,187.27,3,2024-12-31,C9067,North,Andersonburgh,Ads,Not Returned,Not Returned,0,0
O101225,P5220,Happy,Electronics,BrandB,432.15,1,2025-02-03,C5414,West,West Jessicachester,Email,Not Returned,Not Returned,0,0
O101226,P5217,Strong,Beauty,BrandA,92.31,1,2024-11-16,C3365,North,Jennifertown,Ads,Not Returned,Not Returned,0,0
O101227,P1943,Anything,Books,BrandA,185.45,2,2024-11-13,C3378,West,New Thomas,Social Media,Not Returned,Not Returned,0,0
O101228,P4464,Research,Books,BrandA,330.95,3,2025-01-31,C4620,East,Bakerville,Email,Not Returned,Not Returned,0,0
O101229,P4259,Before,Apparel,BrandC,102.9,3,2024-12-15,C9085,South,Josephburgh,Email,Not Returned,Not Returned,0,0
O101230,P5006,Life,Home,BrandD,264.87,1,2025-01-30,C7918,South,South Christopherside,Influencer,Not Returned,Not Returned,0,0
O101231,P4064,Hair,Beauty,BrandD,298.04,3,2024-12-03,C4551,East,Smithland,Social Media,Wrong item,Approved,1,2
O101232,P5962,Wait,Beauty,BrandD,370.15,3,2024-11-10,C3357,North,North Carlystad,Ads,Late delivery,Approved,1,6
O101233,P9797,Guess,Apparel,BrandA,414.44,1,2025-02-26,C3235,West,Port Colleenville,Email,Defective,Approved,1,12
O101234,P6445,Arrive,Home,BrandC,252.56,1,2024-12-01,C4068,West,Grantberg,Direct,Defective,Approved,1,12
O101235,P2294,Country,Beauty,BrandB,439.59,2,2024-12-01,C3283,West,New Charleneville,Social Media,Defective,Denied,1,11
O101236,P6378,Hour,Apparel,BrandC,172.42,3,2024-11-21,C2059,East,Port Jessicabury,Ads,Not as described,Approved,1,8
O101237,P6289,Administration,Beauty,BrandB,212.65,1,2025-02-06,C8734,North,Pettystad,Ads,Not Returned,Not Returned,0,0
O101238,P7794,Quality,Electronics,BrandA,409.06,1,2024-12-27,C8322,North,Whitemouth,Email,Not Returned,Not Returned,0,0
O101239,P4594,These,Books,BrandC,133.8,3,2025-04-12,C4025,West,North Aaron,Direct,Not Returned,Not Returned,0,0
O101240,P2768,Use,Home,BrandA,385.53,2,2025-03-17,C9619,South,Harveyberg,Social Media,Not Returned,Not Returned,0,0
O101241,P1990,Nearly,Home,BrandD,296.31,2,2024-12-23,C6226,East,Port Whitney,Ads,Not Returned,Not Returned,0,0
O101242,P7515,Simple,Books,BrandD,94.9,3,2025-01-15,C8810,West,South Ashleyland,Influencer,Changed mind,Denied,1,7
O101243,P9298,Set,Beauty,BrandC,200.27,3,2025-05-11,C5624,West,Johnland,Direct,Changed mind,Approved,1,3
O101244,P4848,Also,Apparel,BrandA,22.76,1,2025-04-23,C6204,South,Destinytown,Email,Not Returned,Not Returned,0,0
O101245,P3301,Audience,Beauty,BrandC,105.17,3,2025-01-14,C2029,East,South Christopherburgh,Influencer,Not Returned,Not Returned,0,0
O101246,P5646,Discover,Beauty,BrandB,335.66,3,2024-11-19,C8648,South,Terrishire,Ads,Not Returned,Not Returned,0,0
O101247,P4040,Company,Electronics,BrandA,303.08,3,2025-02-17,C6206,South,New Joshuaburgh,Influencer,Changed mind,Denied,1,5
O101248,P2452,Through,Electronics,BrandA,364.95,3,2025-04-15,C5699,North,Joshuamouth,Social Media,Not Returned,Not Returned,0,0
O101249,P5796,Create,Beauty,BrandC,211.55,1,2025-05-08,C3197,East,Gonzalesview,Social Media,Wrong item,Denied,1,5
O101250,P6989,Less,Electronics,BrandA,339.9,2,2024-12-03,C4107,West,North Paul,Email,Not Returned,Not Returned,0,0
O101251,P2668,Among,Books,BrandD,16.98,1,2025-05-09,C7422,East,Ericksonburgh,Ads,Not Returned,Not Returned,0,0
O101252,P4427,Sign,Beauty,BrandB,291.61,3,2024-12-29,C4373,East,Morrischester,Ads,Not Returned,Not Returned,0,0
O101253,P8033,Social,Apparel,BrandB,11.92,2,2024-12-09,C7073,West,West Kathleen,Social Media,Not Returned,Not Returned,0,0
O101254,P2104,Need,Apparel,BrandA,224.82,3,2025-02-13,C6863,North,Floresfurt,Email,Not Returned,Not Returned,0,0
O101255,P7800,Power,Home,BrandD,461.1,2,2024-11-26,C9864,West,West Joshuaside,Ads,Not Returned,Not Returned,0,0
